,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Date,Time,line_revenue
40203,492766,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2009-12-18 15:02:00,7.95,14401.0,United Kingdom,2009-12-18,15:02:00,47.7
40239,492770,84396,6 HOOK JEWELLERY STAND BLACK DRESS,1,2009-12-18 15:28:00,8.49,14949.0,United Kingdom,2009-12-18,15:28:00,8.49
40249,492772,82095,HEART BUTTONS JEWELLERY BOX,2,2009-12-18 15:35:00,7.65,15409.0,United Kingdom,2009-12-18,15:35:00,15.3
40272,492773,47570,ENGLISH ROSE TABLE CLOTH,2,2009-12-18 15:35:00,10.65,13327.0,United Kingdom,2009-12-18,15:35:00,21.3
40277,492773,21477,STRING OF 20 ROSE LIGHTS,4,2009-12-18 15:35:00,12.75,13327.0,United Kingdom,2009-12-18,15:35:00,51.0
40296,492774,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2009-12-18 15:46:00,7.95,13781.0,United Kingdom,2009-12-18,15:46:00,15.9
40318,492775,21843,RETRO SPOT CAKE STAND,3,2009-12-18 15:57:00,10.95,16592.0,United Kingdom,2009-12-18,15:57:00,32.849999999999994
40351,492776,85063,CREAM SWEETHEART MAGAZINE RACK,1,2009-12-18 16:04:00,16.95,15326.0,United Kingdom,2009-12-18,16:04:00,16.95
40360,492777,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2009-12-18 16:06:00,12.75,13468.0,United Kingdom,2009-12-18,16:06:00,25.5
40361,492777,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2009-12-18 16:06:00,9.95,13468.0,United Kingdom,2009-12-18,16:06:00,19.9
40362,492777,21477,STRING OF 20 ROSE LIGHTS,2,2009-12-18 16:06:00,12.75,13468.0,United Kingdom,2009-12-18,16:06:00,25.5
40369,492777,21628,TRIANGULAR POUFFE VINTAGE ,1,2009-12-18 16:06:00,14.95,13468.0,United Kingdom,2009-12-18,16:06:00,14.95
40370,492778,21843,RETRO SPOT CAKE STAND,1,2009-12-18 16:13:00,10.95,18252.0,United Kingdom,2009-12-18,16:13:00,10.95
40371,492778,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2009-12-18 16:13:00,7.95,18252.0,United Kingdom,2009-12-18,16:13:00,15.9
40381,492778,84968F,S/16 VINTAGE SKY BLUE CUTLERY,2,2009-12-18 16:13:00,12.75,18252.0,United Kingdom,2009-12-18,16:13:00,25.5
40382,492778,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2009-12-18 16:13:00,12.75,18252.0,United Kingdom,2009-12-18,16:13:00,12.75
40383,492778,21217,RED SPOTTY ROUND CAKE TINS,1,2009-12-18 16:13:00,9.95,18252.0,United Kingdom,2009-12-18,16:13:00,9.95
40384,492779,21257,VICTORIAN SEWING BOX MEDIUM,1,2009-12-18 16:36:00,7.95,17969.0,United Kingdom,2009-12-18,16:36:00,7.95
40390,492779,21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,1,2009-12-18 16:36:00,7.95,17969.0,United Kingdom,2009-12-18,16:36:00,7.95
41267,492784,85132A,CHARLIE + LOLA BISCUITS TINS,1,2009-12-18 17:24:00,9.95,17841.0,United Kingdom,2009-12-18,17:24:00,9.95
41280,492784,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2009-12-18 17:24:00,39.95,17841.0,United Kingdom,2009-12-18,17:24:00,39.95
41281,492784,22180,RETRO SPOT LAMP,1,2009-12-18 17:24:00,9.95,17841.0,United Kingdom,2009-12-18,17:24:00,9.95
41305,492784,21784,SHOE SHINE BOX ,1,2009-12-18 17:24:00,9.95,17841.0,United Kingdom,2009-12-18,17:24:00,9.95
41325,492784,20748,KENSINGTON COFFEE SET,2,2009-12-18 17:24:00,12.75,17841.0,United Kingdom,2009-12-18,17:24:00,25.5
41326,492784,35599B,BLACK CHRISTMAS TREE 120CM,2,2009-12-18 17:24:00,8.49,17841.0,United Kingdom,2009-12-18,17:24:00,16.98
41358,492792,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,2009-12-20 10:08:00,7.95,17243.0,United Kingdom,2009-12-20,10:08:00,47.7
41373,492794,20750, RED/WHITE DOT MINI CASES,2,2009-12-20 10:41:00,7.95,13847.0,United Kingdom,2009-12-20,10:41:00,15.9
41383,492794,21359,RELAX LARGE WOOD LETTERS,1,2009-12-20 10:41:00,15.95,13847.0,United Kingdom,2009-12-20,10:41:00,15.95
41384,492794,21360,JOY LARGE WOOD LETTERS,1,2009-12-20 10:41:00,9.95,13847.0,United Kingdom,2009-12-20,10:41:00,9.95
41388,492794,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2009-12-20 10:41:00,10.75,13847.0,United Kingdom,2009-12-20,10:41:00,21.5
41391,492794,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,2,2009-12-20 10:41:00,12.75,13847.0,United Kingdom,2009-12-20,10:41:00,25.5
41441,492798,21527,RETRO SPOT TRADITIONAL TEAPOT ,1,2009-12-20 11:25:00,7.95,16011.0,United Kingdom,2009-12-20,11:25:00,7.95
41445,492798,22415,WHITE TISSUE REAM,1,2009-12-20 11:25:00,7.95,16011.0,United Kingdom,2009-12-20,11:25:00,7.95
41452,492798,21527,RETRO SPOT TRADITIONAL TEAPOT ,1,2009-12-20 11:25:00,7.95,16011.0,United Kingdom,2009-12-20,11:25:00,7.95
41478,492799,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2009-12-20 11:36:00,7.95,17865.0,United Kingdom,2009-12-20,11:36:00,15.9
41483,492799,37449,CERAMIC CAKE STAND + HANGING CAKES,4,2009-12-20 11:36:00,9.95,17865.0,United Kingdom,2009-12-20,11:36:00,39.8
41488,492799,21843,RETRO SPOT CAKE STAND,4,2009-12-20 11:36:00,10.95,17865.0,United Kingdom,2009-12-20,11:36:00,43.8
41490,492799,21527,RETRO SPOT TRADITIONAL TEAPOT ,8,2009-12-20 11:36:00,7.95,17865.0,United Kingdom,2009-12-20,11:36:00,63.6
41521,492801,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2009-12-20 12:04:00,9.95,17231.0,United Kingdom,2009-12-20,12:04:00,9.95
41526,492801,22192,BLUE DINER WALL CLOCK,1,2009-12-20 12:04:00,8.5,17231.0,United Kingdom,2009-12-20,12:04:00,8.5
41529,492801,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2009-12-20 12:04:00,9.95,17231.0,United Kingdom,2009-12-20,12:04:00,9.95
41530,492801,21781,MA CAMPAGNE CUTLERY BOX,1,2009-12-20 12:04:00,14.95,17231.0,United Kingdom,2009-12-20,12:04:00,14.95
41555,492803,22193,RED DINER WALL CLOCK,1,2009-12-20 12:06:00,8.5,17851.0,United Kingdom,2009-12-20,12:06:00,8.5
41563,492803,84712B,PINK JEWELLED PHOTO FRAME,3,2009-12-20 12:06:00,7.95,17851.0,United Kingdom,2009-12-20,12:06:00,23.85
41567,492803,84680,CLASSICAL ROSE URN,1,2009-12-20 12:06:00,7.95,17851.0,United Kingdom,2009-12-20,12:06:00,7.95
41627,492805,21843,RETRO SPOT CAKE STAND,4,2009-12-20 12:21:00,10.95,15518.0,United Kingdom,2009-12-20,12:21:00,43.8
41664,492808,22192,BLUE DINER WALL CLOCK,4,2009-12-20 12:32:00,8.5,13078.0,United Kingdom,2009-12-20,12:32:00,34.0
41665,492808,22193,RED DINER WALL CLOCK,4,2009-12-20 12:32:00,8.5,13078.0,United Kingdom,2009-12-20,12:32:00,34.0
41684,492809,84968B,S/16 VINTAGE IVORY CUTLERY,1,2009-12-20 12:35:00,12.75,17624.0,United Kingdom,2009-12-20,12:35:00,12.75
41686,492809,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,2009-12-20 12:35:00,21.95,17624.0,United Kingdom,2009-12-20,12:35:00,21.95
41688,492809,85066,CREAM SWEETHEART MINI CHEST,2,2009-12-20 12:35:00,12.75,17624.0,United Kingdom,2009-12-20,12:35:00,25.5
41730,492812,22120,WELCOME  WOODEN BLOCK LETTERS,3,2009-12-20 13:09:00,9.95,13871.0,United Kingdom,2009-12-20,13:09:00,29.849999999999998
41773,492813,21153,RED SPOTTY TABLECLOTH ,1,2009-12-20 13:14:00,10.65,17920.0,United Kingdom,2009-12-20,13:14:00,10.65
41799,492815,20747,PICCADILLY TEA SET,1,2009-12-20 13:28:00,14.95,17841.0,United Kingdom,2009-12-20,13:28:00,14.95
41808,492815,21784,SHOE SHINE BOX ,1,2009-12-20 13:28:00,9.95,17841.0,United Kingdom,2009-12-20,13:28:00,9.95
41820,492815,84623,PINK GINGHAM ROSE FLOOR CUSHION,1,2009-12-20 13:28:00,7.95,17841.0,United Kingdom,2009-12-20,13:28:00,7.95
41835,492816,22283,6 EGG HOUSE PAINTED WOOD,2,2009-12-20 13:30:00,7.95,12609.0,Germany,2009-12-20,13:30:00,15.9
41837,492816,POST,POSTAGE,2,2009-12-20 13:30:00,18.0,12609.0,Germany,2009-12-20,13:30:00,36.0
41839,492817,37449,CERAMIC CAKE STAND + HANGING CAKES,4,2009-12-20 13:37:00,9.95,16593.0,United Kingdom,2009-12-20,13:37:00,39.8
41840,492817,22060,LARGE CAKE STAND HANGING HEARTS,6,2009-12-20 13:37:00,9.95,16593.0,United Kingdom,2009-12-20,13:37:00,59.699999999999996
41841,492817,22061,LARGE CAKE STAND  HANGING STRAWBERY,9,2009-12-20 13:37:00,9.95,16593.0,United Kingdom,2009-12-20,13:37:00,89.55
41879,492820,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2009-12-20 14:40:00,8.5,14404.0,United Kingdom,2009-12-20,14:40:00,8.5
41896,492820,90062,CARNIVAL BRACELET,1,2009-12-20 14:40:00,12.75,14404.0,United Kingdom,2009-12-20,14:40:00,12.75
41948,492830,POST,POSTAGE,5,2009-12-20 15:38:00,18.0,12683.0,France,2009-12-20,15:38:00,90.0
42044,492839,21527,RETRO SPOT TRADITIONAL TEAPOT ,1,2009-12-21 11:08:00,7.95,14085.0,United Kingdom,2009-12-21,11:08:00,7.95
42067,492839,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,4,2009-12-21 11:08:00,9.95,14085.0,United Kingdom,2009-12-21,11:08:00,39.8
42069,492839,85030,FRENCH CHATEAU OVAL PLATTER,1,2009-12-21 11:08:00,7.95,14085.0,United Kingdom,2009-12-21,11:08:00,7.95
42076,492839,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",3,2009-12-21 11:08:00,7.95,14085.0,United Kingdom,2009-12-21,11:08:00,23.85
42077,492839,90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",3,2009-12-21 11:08:00,7.95,14085.0,United Kingdom,2009-12-21,11:08:00,23.85
42078,492839,90062,CARNIVAL BRACELET,3,2009-12-21 11:08:00,12.75,14085.0,United Kingdom,2009-12-21,11:08:00,38.25
42083,492839,22168,"ORGANISER WOOD, ANTIQUE WHITE ",1,2009-12-21 11:08:00,8.5,14085.0,United Kingdom,2009-12-21,11:08:00,8.5
42084,492839,21777,RECIPE BOX WITH METAL HEART,2,2009-12-21 11:08:00,7.95,14085.0,United Kingdom,2009-12-21,11:08:00,15.9
42089,492839,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2009-12-21 11:08:00,9.95,14085.0,United Kingdom,2009-12-21,11:08:00,9.95
42091,492839,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,1,2009-12-21 11:08:00,7.95,14085.0,United Kingdom,2009-12-21,11:08:00,7.95
42093,492841,22415,WHITE TISSUE REAM,1,2009-12-21 11:14:00,7.95,14987.0,United Kingdom,2009-12-21,11:14:00,7.95
42094,492842,84838,ANT WHITE HIGH RISE BIRD BOX,2,2009-12-21 11:31:00,8.5,12748.0,United Kingdom,2009-12-21,11:31:00,17.0
42104,492869,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2009-12-21 11:51:00,7.95,15039.0,United Kingdom,2009-12-21,11:51:00,15.9
42107,492869,21777,RECIPE BOX WITH METAL HEART,2,2009-12-21 11:51:00,7.95,15039.0,United Kingdom,2009-12-21,11:51:00,15.9
42113,492875,21777,RECIPE BOX WITH METAL HEART,8,2009-12-21 11:52:00,7.95,16282.0,United Kingdom,2009-12-21,11:52:00,63.6
42117,492875,21735,TWO DOOR CURIO CABINET,4,2009-12-21 11:52:00,12.75,16282.0,United Kingdom,2009-12-21,11:52:00,51.0
42118,492875,21257,VICTORIAN SEWING BOX MEDIUM,2,2009-12-21 11:52:00,7.95,16282.0,United Kingdom,2009-12-21,11:52:00,15.9
42169,492929,90175D,TIGRIS EYE CHUNKY CHARM BRACELET,1,2009-12-21 12:17:00,8.95,16713.0,United Kingdom,2009-12-21,12:17:00,8.95
42170,492929,90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,1,2009-12-21 12:17:00,9.95,16713.0,United Kingdom,2009-12-21,12:17:00,9.95
42173,492929,90175B,PINK GLASS CHUNKY CHARM BRACELET,1,2009-12-21 12:17:00,8.95,16713.0,United Kingdom,2009-12-21,12:17:00,8.95
42184,492929,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2009-12-21 12:17:00,7.95,16713.0,United Kingdom,2009-12-21,12:17:00,15.9
42203,492929,20749,ASSORTED COLOUR MINI CASES,1,2009-12-21 12:17:00,7.95,16713.0,United Kingdom,2009-12-21,12:17:00,7.95
42207,492929,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2009-12-21 12:17:00,12.75,16713.0,United Kingdom,2009-12-21,12:17:00,12.75
42208,492935,M,Manual,1,2009-12-21 12:18:00,74.1,13641.0,United Kingdom,2009-12-21,12:18:00,74.1
42231,492942,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2009-12-21 12:38:00,7.95,17213.0,United Kingdom,2009-12-21,12:38:00,31.8
42271,492944,POST,POSTAGE,1,2009-12-21 13:18:00,18.0,12682.0,France,2009-12-21,13:18:00,18.0
42304,492948,M,Manual,1,2009-12-21 14:33:00,68.96,14606.0,United Kingdom,2009-12-21,14:33:00,68.96
42306,492948,21784,SHOE SHINE BOX ,1,2009-12-21 14:33:00,9.95,14606.0,United Kingdom,2009-12-21,14:33:00,9.95
42333,492950,21527,RETRO SPOT TRADITIONAL TEAPOT ,8,2009-12-21 14:52:00,7.95,12471.0,Germany,2009-12-21,14:52:00,63.6
42346,492950,POST,POSTAGE,5,2009-12-21 14:52:00,18.0,12471.0,Germany,2009-12-21,14:52:00,90.0
42351,492951,21621,VINTAGE UNION JACK BUNTING,10,2009-12-21 15:06:00,8.5,16525.0,United Kingdom,2009-12-21,15:06:00,85.0
42394,492953,22193,RED DINER WALL CLOCK,2,2009-12-21 15:20:00,8.5,14505.0,United Kingdom,2009-12-21,15:20:00,17.0
42429,493050,85066,CREAM SWEETHEART MINI CHEST,1,2009-12-21 16:24:00,12.75,17377.0,United Kingdom,2009-12-21,16:24:00,12.75
42437,493050,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,2009-12-21 16:24:00,8.95,17377.0,United Kingdom,2009-12-21,16:24:00,17.9
42460,493052,21359,RELAX LARGE WOOD LETTERS,1,2009-12-21 16:32:00,15.95,14480.0,United Kingdom,2009-12-21,16:32:00,15.95
42463,493052,22415,WHITE TISSUE REAM,1,2009-12-21 16:32:00,7.95,14480.0,United Kingdom,2009-12-21,16:32:00,7.95
42469,493053,21056,DOCTOR'S BAG SOFT TOY,1,2009-12-21 16:34:00,8.95,17888.0,United Kingdom,2009-12-21,16:34:00,8.95
42472,493053,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2009-12-21 16:34:00,7.95,17888.0,United Kingdom,2009-12-21,16:34:00,7.95
42639,493069,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2009-12-22 09:21:00,12.75,14293.0,United Kingdom,2009-12-22,09:21:00,12.75
42640,493069,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,2009-12-22 09:21:00,9.95,14293.0,United Kingdom,2009-12-22,09:21:00,19.9
43546,493139,44230,SQUARE MIRROR CURTAIN,1,2009-12-22 11:32:00,7.95,15311.0,United Kingdom,2009-12-22,11:32:00,7.95
43548,493139,85065,CREAM SWEETHEART TRAYS,1,2009-12-22 11:32:00,12.75,15311.0,United Kingdom,2009-12-22,11:32:00,12.75
43549,493139,21309,LOUVRE CHALKBOARD,2,2009-12-22 11:32:00,9.95,15311.0,United Kingdom,2009-12-22,11:32:00,19.9
43553,493139,37503,TEA TIME CAKE STAND IN GIFT BOX,12,2009-12-22 11:32:00,9.95,15311.0,United Kingdom,2009-12-22,11:32:00,119.39999999999999
43669,493183,20750, RED/WHITE DOT MINI CASES,2,2009-12-22 12:03:00,7.95,12440.0,Austria,2009-12-22,12:03:00,15.9
43671,493183,21217,RED SPOTTY ROUND CAKE TINS,2,2009-12-22 12:03:00,9.95,12440.0,Austria,2009-12-22,12:03:00,19.9
43673,493183,POST,POSTAGE,2,2009-12-22 12:03:00,40.0,12440.0,Austria,2009-12-22,12:03:00,80.0
43795,493200,84564,6 SEGMENT COLOURED SNACK BOWL ,1,2009-12-22 13:22:00,7.95,17961.0,United Kingdom,2009-12-22,13:22:00,7.95
43870,493258,85066,CREAM SWEETHEART MINI CHEST,112,2009-12-22 14:19:00,7.93,18102.0,United Kingdom,2009-12-22,14:19:00,888.16
44296,493266,37449,CERAMIC CAKE STAND + HANGING CAKES,6,2009-12-22 15:05:00,9.95,13455.0,United Kingdom,2009-12-22,15:05:00,59.699999999999996
44621,493300,84619,BLUE GINGHAM ROSE QUILT ,1,2009-12-22 15:24:00,45.95,17969.0,United Kingdom,2009-12-22,15:24:00,45.95
44667,493308,90014A,SILVER/MOP ORBIT NECKLACE,1,2009-12-22 16:17:00,9.95,15064.0,United Kingdom,2009-12-22,16:17:00,9.95
44668,493308,90014B,GOLD M PEARL  ORBIT NECKLACE,1,2009-12-22 16:17:00,9.95,15064.0,United Kingdom,2009-12-22,16:17:00,9.95
44674,493308,21843,RETRO SPOT CAKE STAND,1,2009-12-22 16:17:00,10.95,15064.0,United Kingdom,2009-12-22,16:17:00,10.95
44675,493308,84782A,PINK 3 TIER GLASS PLATE STAND,1,2009-12-22 16:17:00,12.75,15064.0,United Kingdom,2009-12-22,16:17:00,12.75
44683,493308,C2,CARRIAGE,1,2009-12-22 16:17:00,50.0,15064.0,United Kingdom,2009-12-22,16:17:00,50.0
44720,493371,84782A,PINK 3 TIER GLASS PLATE STAND,1,2009-12-23 10:54:00,12.75,14151.0,United Kingdom,2009-12-23,10:54:00,12.75
44773,493372,22120,WELCOME  WOODEN BLOCK LETTERS,4,2009-12-23 11:21:00,9.95,15044.0,United Kingdom,2009-12-23,11:21:00,39.8
44847,493393,21784,SHOE SHINE BOX ,4,2009-12-23 13:00:00,9.95,12539.0,Spain,2009-12-23,13:00:00,39.8
44850,493393,22177,5 HOOK BLACKBOARD ORGANISER ,4,2009-12-23 13:00:00,9.95,12539.0,Spain,2009-12-23,13:00:00,39.8
44851,493393,21270,ANTIQUE CREAM CUTLERY CUPBOARD,2,2009-12-23 13:00:00,12.75,12539.0,Spain,2009-12-23,13:00:00,25.5
44872,493393,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,2009-12-23 13:00:00,8.5,12539.0,Spain,2009-12-23,13:00:00,34.0
44883,493393,47570,ENGLISH ROSE TABLE CLOTH,6,2009-12-23 13:00:00,10.65,12539.0,Spain,2009-12-23,13:00:00,63.900000000000006
44885,493393,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2009-12-23 13:00:00,9.95,12539.0,Spain,2009-12-23,13:00:00,39.8
44888,493393,37449,CERAMIC CAKE STAND + HANGING CAKES,4,2009-12-23 13:00:00,9.95,12539.0,Spain,2009-12-23,13:00:00,39.8
44899,493393,21659,GLASS CAKE STAND,4,2009-12-23 13:00:00,14.95,12539.0,Spain,2009-12-23,13:00:00,59.8
44909,493393,21217,RED SPOTTY ROUND CAKE TINS,12,2009-12-23 13:00:00,8.95,12539.0,Spain,2009-12-23,13:00:00,107.39999999999999
44913,493393,21153,RED SPOTTY TABLECLOTH ,6,2009-12-23 13:00:00,10.65,12539.0,Spain,2009-12-23,13:00:00,63.900000000000006
44925,493393,22215,CAKE STAND WHITE TWO TIER LACE,4,2009-12-23 13:00:00,8.5,12539.0,Spain,2009-12-23,13:00:00,34.0
44926,493393,21299,EDWARDIAN TOILET ROLL UNIT ,4,2009-12-23 13:00:00,12.75,12539.0,Spain,2009-12-23,13:00:00,51.0
44939,493393,47570B,TEA TIME TABLE CLOTH,6,2009-12-23 13:00:00,10.65,12539.0,Spain,2009-12-23,13:00:00,63.900000000000006
44940,493393,79072,TEATIME CAKE TIN WITH HANDLE,8,2009-12-23 13:00:00,8.95,12539.0,Spain,2009-12-23,13:00:00,71.6
44957,493395,21659,GLASS CAKE STAND,4,2009-12-23 13:41:00,14.95,12539.0,Spain,2009-12-23,13:41:00,59.8
44967,493395,21217,RED SPOTTY ROUND CAKE TINS,12,2009-12-23 13:41:00,8.95,12539.0,Spain,2009-12-23,13:41:00,107.39999999999999
44971,493395,21153,RED SPOTTY TABLECLOTH ,6,2009-12-23 13:41:00,10.65,12539.0,Spain,2009-12-23,13:41:00,63.900000000000006
44984,493395,22215,CAKE STAND WHITE TWO TIER LACE,4,2009-12-23 13:41:00,8.5,12539.0,Spain,2009-12-23,13:41:00,34.0
44985,493395,21299,EDWARDIAN TOILET ROLL UNIT ,4,2009-12-23 13:41:00,12.75,12539.0,Spain,2009-12-23,13:41:00,51.0
44996,493395,21784,SHOE SHINE BOX ,4,2009-12-23 13:41:00,9.95,12539.0,Spain,2009-12-23,13:41:00,39.8
44999,493395,22177,5 HOOK BLACKBOARD ORGANISER ,4,2009-12-23 13:41:00,9.95,12539.0,Spain,2009-12-23,13:41:00,39.8
45000,493395,21270,ANTIQUE CREAM CUTLERY CUPBOARD,2,2009-12-23 13:41:00,12.75,12539.0,Spain,2009-12-23,13:41:00,25.5
45003,493395,47570,ENGLISH ROSE TABLE CLOTH,6,2009-12-23 13:41:00,10.65,12539.0,Spain,2009-12-23,13:41:00,63.900000000000006
45005,493395,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2009-12-23 13:41:00,9.95,12539.0,Spain,2009-12-23,13:41:00,39.8
45008,493395,37449,CERAMIC CAKE STAND + HANGING CAKES,4,2009-12-23 13:41:00,9.95,12539.0,Spain,2009-12-23,13:41:00,39.8
45009,493395,47570B,TEA TIME TABLE CLOTH,6,2009-12-23 13:41:00,10.65,12539.0,Spain,2009-12-23,13:41:00,63.900000000000006
45010,493395,79072,TEATIME CAKE TIN WITH HANDLE,8,2009-12-23 13:41:00,8.95,12539.0,Spain,2009-12-23,13:41:00,71.6
45035,493395,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,4,2009-12-23 13:41:00,8.5,12539.0,Spain,2009-12-23,13:41:00,34.0
45227,493409,20747,PICCADILLY TEA SET,48,2009-12-23 16:58:00,12.75,17819.0,United Kingdom,2009-12-23,16:58:00,612.0
45243,493427,21681,GIANT MEDINA STAMPED METAL BOWL ,2,2010-01-04 10:43:00,9.95,13287.0,United Kingdom,2010-01-04,10:43:00,19.9
45257,493427,84615,PINK ROUND BUTTERFLY MIRROR ,2,2010-01-04 10:43:00,7.95,13287.0,United Kingdom,2010-01-04,10:43:00,15.9
45259,493427,21777,RECIPE BOX WITH METAL HEART,2,2010-01-04 10:43:00,7.95,13287.0,United Kingdom,2010-01-04,10:43:00,15.9
45261,493428,84562A,PINK/WHITE RIBBED MELAMINE JUG,1,2010-01-04 11:15:00,7.95,16550.0,United Kingdom,2010-01-04,11:15:00,7.95
45281,493428,21843,RETRO SPOT CAKE STAND,1,2010-01-04 11:15:00,10.95,16550.0,United Kingdom,2010-01-04,11:15:00,10.95
45301,493432,22415,WHITE TISSUE REAM,1,2010-01-04 12:30:00,7.95,14680.0,United Kingdom,2010-01-04,12:30:00,7.95
45304,493432,85132B,CHARLIE AND LOLA TABLE TINS,2,2010-01-04 12:30:00,9.95,14680.0,United Kingdom,2010-01-04,12:30:00,19.9
45320,493432,21217,RED SPOTTY ROUND CAKE TINS,2,2010-01-04 12:30:00,9.95,14680.0,United Kingdom,2010-01-04,12:30:00,19.9
45332,493432,21527,RETRO SPOT TRADITIONAL TEAPOT ,5,2010-01-04 12:30:00,7.95,14680.0,United Kingdom,2010-01-04,12:30:00,39.75
45337,493432,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-01-04 12:30:00,10.75,14680.0,United Kingdom,2010-01-04,12:30:00,21.5
45346,493433,21843,RETRO SPOT CAKE STAND,2,2010-01-04 12:51:00,10.95,14709.0,United Kingdom,2010-01-04,12:51:00,21.9
45352,493433,37503,TEA TIME CAKE STAND IN GIFT BOX,6,2010-01-04 12:51:00,10.75,14709.0,United Kingdom,2010-01-04,12:51:00,64.5
45359,493434,21843,RETRO SPOT CAKE STAND,24,2010-01-04 12:54:00,9.95,13798.0,United Kingdom,2010-01-04,12:54:00,238.79999999999998
45502,493442,21737,SET 3 WICKER LOG BASKETS,1,2010-01-04 13:36:00,19.95,13821.0,United Kingdom,2010-01-04,13:36:00,19.95
45505,493442,21737,SET 3 WICKER LOG BASKETS,1,2010-01-04 13:36:00,19.95,13821.0,United Kingdom,2010-01-04,13:36:00,19.95
45541,493443,21843,RETRO SPOT CAKE STAND,1,2010-01-04 13:39:00,10.95,14527.0,United Kingdom,2010-01-04,13:39:00,10.95
45543,493443,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,2010-01-04 13:39:00,9.95,14527.0,United Kingdom,2010-01-04,13:39:00,9.95
45546,493443,22177,5 HOOK BLACKBOARD ORGANISER ,1,2010-01-04 13:39:00,9.95,14527.0,United Kingdom,2010-01-04,13:39:00,9.95
45550,493443,84623,PINK GINGHAM ROSE FLOOR CUSHION,4,2010-01-04 13:39:00,7.95,14527.0,United Kingdom,2010-01-04,13:39:00,31.8
45568,493443,21621,VINTAGE UNION JACK BUNTING,1,2010-01-04 13:39:00,8.5,14527.0,United Kingdom,2010-01-04,13:39:00,8.5
45569,493443,21627,ELEPHANT CARNIVAL POUFFE,1,2010-01-04 13:39:00,14.95,14527.0,United Kingdom,2010-01-04,13:39:00,14.95
45587,493444,21737,SET 3 WICKER LOG BASKETS,1,2010-01-04 13:47:00,19.95,16792.0,United Kingdom,2010-01-04,13:47:00,19.95
45618,493446,21473,SWEETHEART CREAM STEEL TABLE RECT,1,2010-01-04 14:00:00,19.95,17807.0,United Kingdom,2010-01-04,14:00:00,19.95
45619,493446,84292B,BLUE COL METAL FOLDING CHAIR,1,2010-01-04 14:00:00,7.95,17807.0,United Kingdom,2010-01-04,14:00:00,7.95
45694,493467,22060,LARGE CAKE STAND HANGING HEARTS,2,2010-01-04 14:29:00,9.95,13004.0,United Kingdom,2010-01-04,14:29:00,19.9
45695,493467,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2010-01-04 14:29:00,9.95,13004.0,United Kingdom,2010-01-04,14:29:00,19.9
45696,493467,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-01-04 14:29:00,9.95,13004.0,United Kingdom,2010-01-04,14:29:00,19.9
45699,493467,22177,5 HOOK BLACKBOARD ORGANISER ,1,2010-01-04 14:29:00,9.95,13004.0,United Kingdom,2010-01-04,14:29:00,9.95
45756,493536,84078A,SET/4 WHITE RETRO STORAGE CUBES ,5,2010-01-04 15:29:00,34.95,17841.0,United Kingdom,2010-01-04,15:29:00,174.75
45778,493536,21784,SHOE SHINE BOX ,1,2010-01-04 15:29:00,9.95,17841.0,United Kingdom,2010-01-04,15:29:00,9.95
45806,493536,85132B,CHARLIE AND LOLA TABLE TINS,1,2010-01-04 15:29:00,9.95,17841.0,United Kingdom,2010-01-04,15:29:00,9.95
